text,label
"Sinovac Dilempar ke Indonesia, China Pilih Vaksin COVID-19 Buatan Jerman dan Inggris https://t.co/F7U813zAyh #vaksin #BukanBeritaBiasa",1
"Sinovac Dilempar ke Indonesia, China Pilih Vaksin COVID-19 Buatan Jerman dan Inggris https://t.co/F7U813zAyh #vaksin #BukanBeritaBiasa",1
"KeSATUan yang selalu di jaga pak Jokowi..
 
 Secara perlahan berani melawan kelompok Intoleran yang selalu merasa punya kekuasaan di Indonesia..
 
 Tetap semangat dan sehat selalu pak @jokowi ,
 #SayaPercayaJokowi 
 #VaksinUntukKita 
 
 @Rizmaya__ @arjuno_ireng01 @NgkongN0tR0b0t https://t.co/3R8p9XqXTc",1
"Gak jadi demo vaksin gratis, dijogeti aja, nanti malam jam 20:00 di channel Youtube @killthedj (Kill the TV)
 
 Jangan lupa goyangya tetap jaga jarak, pake masker dan cuci tangan.
 
 Saling jaga cegah corona !!!
 
 #kopadkopid
 #vaksingratis
 #vaksinuntukkita
 #kewerkewer
 #libertaria https://t.co/bI4jXEPMKE",1
"Gak jadi demo vaksin gratis, dijogeti aja, nanti malam jam 20:00 di channel Youtube @killthedj (Kill the TV)
 
 Jangan lupa goyangya tetap jaga jarak, pake masker dan cuci tangan.
 
 Saling jaga cegah corona !!!
 
 #kopadkopid
 #vaksingratis
 #vaksinuntukkita
 #kewerkewer
 #libertaria https://t.co/bI4jXEPMKE",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Gak jadi demo vaksin gratis, dijogeti aja, nanti malam jam 20:00 di channel Youtube @killthedj (Kill the TV)
 
 Jangan lupa goyangya tetap jaga jarak, pake masker dan cuci tangan.
 
 Saling jaga cegah corona !!!
 
 #kopadkopid
 #vaksingratis
 #vaksinuntukkita
 #kewerkewer
 #libertaria https://t.co/bI4jXEPMKE",1
"Udah makin paham kayak Bu Tejo belum nih cara kerja vaksin dan kenapa kita perlu divaksin? 
 
 #VaksinUntukKita https://t.co/ZUGJt1K7kz",1
"Gak jadi demo vaksin gratis, dijogeti aja, nanti malam jam 20:00 di channel Youtube @killthedj (Kill the TV)
 
 Jangan lupa goyangya tetap jaga jarak, pake masker dan cuci tangan.
 
 Saling jaga cegah corona !!!
 
 #kopadkopid
 #vaksingratis
 #vaksinuntukkita
 #kewerkewer
 #libertaria https://t.co/bI4jXEPMKE",1
"Gak cuma Indonesia yang akan menggunakan vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/zqz2vwaKIl",1
"Kabar baik ini sekaligus meredam spekulasi dan kegelisahan akan harga vaksin yang mahal, sehingga #twifi tidak perlu khawatir lagi.
 
 Namun, sebelum keadaan kembali normal, tetap patuhi 3M ya!
 
 #wifiid #telkomindonesia #news #vaksincovid19",1
"#twifi ada berita baik di minggu ini nih!
 
 Presiden Joko Widodo @jokowi telah menyampaikan kalau vaksin #Covid19 tidak akan dikenakan biaya alias gratis. 
 
 #wifiid #telkomindonesia #news #vaksincovid19 https://t.co/aW3Uqk1rvW",1
"Dengan kehadiran vaksin, Organisasi Kesehatan Dunia (WHO) menghimbau negara-negara buat melakukan perencanaan awal distribusi vaksin Covid-19 agar proses vaksinasi nantinya bisa dilakukan dengan cepat dan efisien! 
 
 #VaksinUntukKita https://t.co/EgWFlF4I5I",1
"Mantan Wakil Ketua DPR Fahri Hamzah menyampaikan usul terkait pihak yang pertama kali divaksin. Dia menuliskannya lewat akun Twitternya, @Fahrihamzah, Minggu, 20 Desember 2020. Selengkapnya di https://t.co/wzujd6GSdH
 -
 #vaksincovid19 #sinovac #presidenjokowi #fahrihamzah https://t.co/rNLx3XnpXx",1
"Saat ini Badan POM tengah melakukan evaluasi keamanan khasiat dan mutu vaksin untuk bisa digunakan oleh masyarakat nantinya. Kita bisa kawal juga proses ini dengan tetap disiplin 3M.
 #VaksinUntukKita",1
"Mantan Wakil Ketua DPR Fahri Hamzah menyampaikan usul terkait pihak yang pertama kali divaksin. Dia menuliskannya lewat akun Twitternya, @Fahrihamzah, Minggu, 20 Desember 2020. Selengkapnya di https://t.co/wzujd6GSdH
 -
 #vaksincovid19 #sinovac #presidenjokowi #fahrihamzah https://t.co/rNLx3XnpXx",1
"Mantan Wakil Ketua DPR Fahri Hamzah menyampaikan usul terkait pihak yang pertama kali divaksin. Dia menuliskannya lewat akun Twitternya, @Fahrihamzah, Minggu, 20 Desember 2020. Selengkapnya di https://t.co/wzujd6GSdH
 -
 #vaksincovid19 #sinovac #presidenjokowi #fahrihamzah https://t.co/rNLx3XnpXx",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Apakah kandungan vaksin
 
 Berita terkini berkaitan Covid-19 di https://t.co/drIhMb5pF7
 
 Untuk lebih banyak bahan menarik, jangan lupa klik di Bio link kami di https://t.co/Ov8NomQMn7
 
 #sinarharian #coronavirus #pandemic #vaksin #KKM https://t.co/ZCJYCnGVma",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Jangan hentikan imunisasi kerana penyakit boleh meningkat kembali. 
 
 Sayangi kesihatan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/VbLmW1fgOc",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Inggris, Amerika Serikat dan Israel sudah mulai vaksinasi. Sebentar lagi kita. Ada yang tidak mau vaksin? Sini, jatahmu buat saya saja. 
 
 #vaksinuntukkita #MenujuEkonomiBangkit #BarisanProKerja https://t.co/icub5LXeQv",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Apakah kandungan vaksin
 
 Berita terkini berkaitan Covid-19 di https://t.co/drIhMb5pF7
 
 Untuk lebih banyak bahan menarik, jangan lupa klik di Bio link kami di https://t.co/Ov8NomQMn7
 
 #sinarharian #coronavirus #pandemic #vaksin #KKM https://t.co/ZCJYCnGVma",1
"BPOM: Vaksin Sinovac Terbukti Baik, Tidak Ada Efek Samping Kritis
 #vaksin #bpom #tiongkok #china #sinovac
 https://t.co/XrMVWOul0l",1
"Apakah kandungan vaksin
 
 Berita terkini berkaitan Covid-19 di https://t.co/hQR5XuG4Q1
 
 Untuk lebih banyak bahan menarik, jangan lupa klik di Bio link kami di https://t.co/EBZpviuzAI
 
 #sinarharian #coronavirus #pandemic #vaksin #KKM https://t.co/4NLZetVtw3 via SinarOnline",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"#Vaksin adalah bagian dari fasilitas kesehatan warga negara yang memang seharusnya diberikan secara gratis oleh negara, atas tanggung jawabnya sebagai pengurus rakyat.
 
 Beda Dengan RI, 9 Negara Ini Gratiskan Vaksin Corona ke Semua Warganya https://t.co/qcxHgkmtSQ",1
"Setelah penantian yang begitu panjang, akhirnya secara bertahap vaksin Covid-19 yang udah kita tunggu-tunggu datang juga nih! 
 #VaksinUntukKita https://t.co/guUR42nvgY",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Para kritikus ulang tak membangun, kadrun, dan politisi genit, kelonjotan melihat ini .
 
 Weeekkk.... 
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/0zyIztVTwm",1
"Minggu ini ada berita apa aja ya tentang vaksin? Simak selengkapnya di Berita Baru Vaksin kali ini, yuk! 
 
 #VaksinUntukKita https://t.co/KhSOFxFBAs",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Diharapkan semua masyarakat melakikan vaksinasi, karena keamanan vaksin telah dijamin.
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/axk5L98nVv",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Diharapkan semua masyarakat melakikan vaksinasi, karena keamanan vaksin telah dijamin.
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/11yjzo2aDq",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Inggris, Amerika Serikat dan Israel sudah mulai vaksinasi. Sebentar lagi kita. Ada yang tidak mau vaksin? Sini, jatahmu buat saya saja. 
 
 #vaksinuntukkita #MenujuEkonomiBangkit #BarisanProKerja https://t.co/icub5LXeQv",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 Tapi masyarakat tetap perlu jaga 3M dan displin prokes.
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/hgNEIb32wh",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 Tapi masyarakat tetap perlu jaga 3M dan displin prokes.
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/5kUq4bOgtX",1
"Congrats untuk kita semua yang udah dispilin 3Mnya! Keren kalian semua 🤘Sekalian ngingetin nich,, kalo udah ada vaksin bukan berarti pandeminya langsung selesai loh yaaa hehe. 
 #VaksinUntukKita https://t.co/1oKGgfUk0l",1
"Semoga hasil evaluasi vaksinnya baik ya! 
 
 Sumber:
 Youtube FMB9ID_IKP
 https://t.co/DFtvaWH0e8
 
 #VaksinUntukKIta",1
"Saat ini Badan POM tengah melakukan evaluasi keamanan khasiat dan mutu vaksin untuk bisa digunakan oleh masyarakat nantinya. Kita bisa kawal juga proses ini dengan tetap disiplin 3M.
 #VaksinUntukKita",1
"Badan POM bakal mengawal vaksin Covid-19 sebelum bahkan sesudah proses vaksinasi loh! 
 
 #VaksinUntukKita https://t.co/gPp1JcV3t6",1
"Inggris, Amerika Serikat dan Israel sudah mulai vaksinasi. Sebentar lagi kita. Ada yang tidak mau vaksin? Sini, jatahmu buat saya saja. 
 
 #vaksinuntukkita #MenujuEkonomiBangkit #BarisanProKerja https://t.co/icub5LXeQv",1
"Inggris, Amerika Serikat dan Israel sudah mulai vaksinasi. Sebentar lagi kita. Ada yang tidak mau vaksin? Sini, jatahmu buat saya saja. 
 
 #vaksinuntukkita #MenujuEkonomiBangkit #BarisanProKerja https://t.co/icub5LXeQv",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #JaPenSabah 
 #KomunikasiKita
 #VaksinCovid19 
 #JabatanPenerangan https://t.co/SBU1Xzfw69",1
"@JPenerangan RT @JPenerangan: Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan
 #sodiakroks https://t.co/10SOzB5p7K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"1,2 Juta Dosis Diborong Indonesia, Riset Sebut Imunitas Vaksin Sinovac Terendah https://t.co/w4Nw5HJqjO #BukanBeritaBiasa #Vaksin",1
"Inggris, Amerika Serikat dan Israel sudah mulai vaksinasi. Sebentar lagi kita. Ada yang tidak mau vaksin? Sini, jatahmu buat saya saja. 
 
 #vaksinuntukkita #MenujuEkonomiBangkit #BarisanProKerja https://t.co/icub5LXeQv",1
"Bukan dulu #China ckp besar dia yg first siapkan #vaksin? Kenapa skrg nak import dr @Pfizer? @H2OComms @arifsetia2013d @scarecrow1113 @TheRealChinaBot
 
 Jom sebarkan utk semua tau! #KitaJagaKita #COVID19Malaysia
 
 https://t.co/YONcsYlYkH",1
"Bukan dulu #China ckp besar dia yg first siapkan #vaksin? Kenapa skrg nak import dr @Pfizer? @H2OComms @arifsetia2013d @scarecrow1113 @TheRealChinaBot
 
 Jom sebarkan utk semua tau! #KitaJagaKita #COVID19Malaysia
 
 https://t.co/YONcsYlYkH",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Koalisi Relawan Bentukan IDI Siap Disuntik Vaksin Corona Pertama Kali Bersama Jokowi https://t.co/ZNJyBcAgZk 
 
 #jokowi #relawan #idi #vaksin #corona#prmn #Pikiranrakyatmedianetwork #potensilokalgonasional #KolaborasiMediapreneurNusantara #pikiranrakyat",1
"Para pengusaha UMKM berharap adanya...
 
 #JNE #ConnectingHappiness #JNEWSOnline #30TahunBahagiaBersama #UMKM #vaksincovid19 
 
 Yuk check berita lainnya di https://t.co/ISFyvItQfX
 Dapat juga follow twitternya https://t.co/xucCWPOab2
 Instagram di jnewsonline
 
 https://t.co/Yccr42KIqA",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Vaksin Covid-19 akan secara gratis bagi masyarakat.
 
 Presiden Jokowi telah menginstruksikan dan memerintahkan untuk mengalokasikan anggaran terkait ketersediaan dan vaksinasi secara gratis, sehingga tidak ada alasan bagi masyarakat untuk tidak mendapatkan vaksin.
 
 #vaksinGratis https://t.co/YMGNlC2BiI",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Tidak ada kata lelah bagi mereka untuk melawan Covid-19 di Wisma Atlet. Sekarang, sudah saatnya kita semua #KembaliBersatu melawan pandemi ini dengan sama-sama disiplin menerapkan protokol 3M. 
 #VaksinUntukKita https://t.co/DwTKPuVdeF",1
"Vaksin Covid-19 akan secara gratis bagi masyarakat.
 
 Presiden Jokowi telah menginstruksikan dan memerintahkan untuk mengalokasikan anggaran terkait ketersediaan dan vaksinasi secara gratis, sehingga tidak ada alasan bagi masyarakat untuk tidak mendapatkan vaksin.
 
 #vaksinGratis https://t.co/YMGNlC2BiI",1
"Ada golongan yg terus menggunakan absurditas utk memgkritik, soal vaksin. Malas belajar, malas baca...tapi nyalak nyaring 😄 @PretiWn @SunandarPS @PEDOMAN_id #vaksinuntukkita https://t.co/37pVMhaA4k",1
"Dengan kehadiran vaksin, Organisasi Kesehatan Dunia (WHO) menghimbau negara-negara buat melakukan perencanaan awal distribusi vaksin Covid-19 agar proses vaksinasi nantinya bisa dilakukan dengan cepat dan efisien! 
 
 #VaksinUntukKita https://t.co/EgWFlF4I5I",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Apakah kandungan vaksin
 
 Berita terkini berkaitan Covid-19 di https://t.co/drIhMb5pF7
 
 Untuk lebih banyak bahan menarik, jangan lupa klik di Bio link kami di https://t.co/Ov8NomQMn7
 
 #sinarharian #coronavirus #pandemic #vaksin #KKM https://t.co/ZCJYCnGVma",1
"Meski Sudah Impor Sinovac 
 Vaksin Merah Putih Bakal Jalan Terus
 
 @KemenristekBRIN #Vaksin #sinovac #MerahPutih #Corona #coronavirus #COVID19 #COVIDー19 #COVID__19 #Covid_19 #COVID #RakyatMerdeka #RMCoid 
 
 https://t.co/pE91l2DsXJ",1
"Apakah kandungan vaksin
 
 Berita terkini berkaitan Covid-19 di https://t.co/drIhMb5pF7
 
 Untuk lebih banyak bahan menarik, jangan lupa klik di Bio link kami di https://t.co/Ov8NomQMn7
 
 #sinarharian #coronavirus #pandemic #vaksin #KKM https://t.co/ZCJYCnGVma",1
"Apakah kandungan vaksin
 
 Berita terkini berkaitan Covid-19 di https://t.co/drIhMb5pF7
 
 Untuk lebih banyak bahan menarik, jangan lupa klik di Bio link kami di https://t.co/Ov8NomQMn7
 
 #sinarharian #coronavirus #pandemic #vaksin #KKM https://t.co/ZCJYCnGVma",1
"Apakah kandungan vaksin
 
 Berita terkini berkaitan Covid-19 di https://t.co/drIhMb5pF7
 
 Untuk lebih banyak bahan menarik, jangan lupa klik di Bio link kami di https://t.co/Ov8NomQMn7
 
 #sinarharian #coronavirus #pandemic #vaksin #KKM https://t.co/ZCJYCnGVma",1
"Apakah kandungan vaksin
 
 Berita terkini berkaitan Covid-19 di https://t.co/drIhMb5pF7
 
 Untuk lebih banyak bahan menarik, jangan lupa klik di Bio link kami di https://t.co/Ov8NomQMn7
 
 #sinarharian #coronavirus #pandemic #vaksin #KKM https://t.co/ZCJYCnGVma",1
"Nah faktor lain yang mempengaruhi pandemi seperti efektifitas vaksin, durasi perkembangan vaksin, dan jumlah orang yang divaksinasi juga berperan nih bun dengan kapan selesainya pandemi. 
 #VaksinUntukKita https://t.co/lGfnAuUVZ5",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"@JPenerangan RT @JPenerangan: Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan
 #sodiakroks https://t.co/10SOzB5p7K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Kenapa pilih #vaksinChina Sinovac???... #doyanChina #kepentinganbisnis #imperialismeChina 😪
 (WHO data untuk efektivitas #vaksin virus Corona) https://t.co/fPnBhT02G0 https://t.co/DV3TUH2pct",1
"Bahu membahu lawan Covid-19, saling percaya, saling mendukung, sama2 displin prokes .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/DYLpzUvsIW",1
"Hati2 hoax kartel, monopoli, dan fakenews mengenai pengadaan vaksin. Semua dilakukan untuk kesehatan rakyat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/s9J8xLAmYz",1
"Bahu membahu lawan Covid-19, saling percaya, saling mendukung, sama2 displin prokes .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/c95wPDWVYc",1
"Hati2 hoax kartel, monopoli, dan fakenews mengenai pengadaan vaksin. Semua dilakukan untuk kesehatan rakyat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/9Zn1oHDTj9",1
"Vaksinasi telah ditetapkan akan dilakukan kepada seluruh masyarakat secara GRATIS !
 Vaksin akan dijamin keamanan dan kemanjurannya, baru didistribusikan ke masyarakat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/ounLxveDr7",1
"Vaksinasi telah ditetapkan akan dilakukan kepada seluruh masyarakat secara GRATIS !
 Vaksin akan dijamin keamanan dan kemanjurannya, baru didistribusikan ke masyarakat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/1CChmMpFb1",1
"Vaksinasi telah ditetapkan akan dilakukan kepada seluruh masyarakat secara GRATIS !
 Vaksin akan dijamin keamanan dan kemanjurannya, baru didistribusikan ke masyarakat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/mcMathgujV",1
"Vaksinasi telah ditetapkan akan dilakukan kepada seluruh masyarakat secara GRATIS !
 Vaksin akan dijamin keamanan dan kemanjurannya, baru didistribusikan ke masyarakat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/E3fTmucMQj",1
"Vaksinasi telah ditetapkan akan dilakukan kepada seluruh masyarakat secara GRATIS !
 Vaksin akan dijamin keamanan dan kemanjurannya, baru didistribusikan ke masyarakat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/yL3plBDh7q",1
"Vaksinasi telah ditetapkan akan dilakukan kepada seluruh masyarakat secara GRATIS !
 Vaksin akan dijamin keamanan dan kemanjurannya, baru didistribusikan ke masyarakat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/Byq03pE85s",1
"Vaksinasi telah ditetapkan akan dilakukan kepada seluruh masyarakat secara GRATIS !
 Vaksin akan dijamin keamanan dan kemanjurannya, baru didistribusikan ke masyarakat .
 
 #protokolkesehatan #3M #pakaimasker #jagajarak #vaksingratis #jokowigratiskanvaksin #vaksinuntukkita https://t.co/1xxCGuTznT",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 https://t.co/1mUFNW7O4K",1
"Lindungi orang yang kita sayang dengan vaksin.
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/2f18p5aqmJ",1
